Locus	nsub	kb	enrich	xvBF	ELAMBDA	SDLAMBDA
SAUSA300_2043	0	0.294	0	0.000983989882570313	0.140289715084221	0.00769939838019165
SAUSA300_2044	0	1.56	0	0.00522255391251747	0.140364804665152	0.00770351945633582
SAUSA300_2045	0	0.648	0	0.00216895463518085	0.140310703604137	0.00770055027486961
SAUSA300_2046	0	0.873	0	0.00292220143137456	0.140324047029713	0.00770128259048847
SAUSA300_2047	0	0.642	0	0.00214886902585931	0.140310347814193	0.0077005307483609
SAUSA300_2048	1	0.792	8.7914995543672	-0.0209983993236165	0.139896594781543	0.00768941227417828
SAUSA300_2049	1	0.831	8.37890210235719	-0.020867829929557	0.13989890077497	0.0076895390230389
SAUSA300_2050	0	0.69	0	0.00230955532106236	0.140313194184273	0.00770068696321245
SAUSA300_2051	0	0.696	0	0.00232964133510905	0.140313549988624	0.0077007064905154
SAUSA300_2052	0	0.348	0	0.00116473587650034	0.140292916316946	0.00769957407066329
SAUSA300_2053	0	0.441	0	0.00147603021059695	0.140298429893624	0.00769987666749634
SAUSA300_2054	0	0.441	0	0.00147603021059695	0.140298429893624	0.00769987666749634
SAUSA300_2055	0	1.266	0	0.00423804263527927	0.140347359635225	0.00770256203593558
SAUSA300_2056	0	0.234	0	0.000783165792654472	0.140286158330276	0.00769920317795823
SAUSA300_2057	0	0.405	0	0.00135552774054304	0.140296295554456	0.00769975953041653
SAUSA300_2058	0	1.413	0	0.00473028313126633	0.14035608160816	0.00770304071638588
SAUSA300_2059	0	0.867	0	0.00290211393030404	0.140323691172108	0.00770126306026342
SAUSA300_2060	0	1.509	0	0.00505176265914997	0.140361778175636	0.00770335335614179
SAUSA300_2061	0	0.54	0	0.0018074213617183	0.140304299661176	0.00770019881284053
SAUSA300_2062	0	0.522	0	0.00174716740320946	0.140303232394201	0.00770014023895506
SAUSA300_2063	0	0.213	0	0.000712878551439644	0.140284913508986	0.00769913485951482
SAUSA300_2064	0	0.729	0	0.00244011531276556	0.140315506945006	0.0077008138924486
SAUSA300_2065	0	1.128	0	0.0037759668716717	0.140339172647129	0.00770211271658749
SAUSA300_2066	0	0.63	0	0.00210869795546387	0.140309636239702	0.00770049169563666
SAUSA300_2067	1	1.239	5.61974789915966	-0.0195017454398112	0.139923029572025	0.00769086526167097
SAUSA300_2068	1	0.525	13.2626050420168	-0.0218922402491444	0.139880809637569	0.00768854464419534
SAUSA300_2069	1	0.42	16.578256302521	-0.0222437233705932	0.13987460297246	0.00768820349503053
SAUSA300_2070	1	1.047	6.65030338783078	-0.0201446377850516	0.139911673807314	0.00769024109239024
SAUSA300_2071	0	0.753	0	0.00252046098239589	0.140316930220255	0.00770089200482659
SAUSA300_2072	0	1.077	0	0.00360520649473983	0.140336147262798	0.00770194667705118
SAUSA300_2073	0	0.6	0	0.00200827116395885	0.140307857335078	0.0077003940655637
SAUSA300_2074	0	0.255	0	0.000853453651416203	0.140287403173638	0.00769927149761347
SAUSA300_2075	0	1.317	0	0.00440881651911695	0.140350385503035	0.00770272810200505
SAUSA300_2076	0	1.428	0	0.00478051345589847	0.140356971666341	0.00770308956467475
SAUSA300_2077	0	0.336	0	0.00112456974738961	0.140292204919272	0.00769953502764385
SAUSA300_2078	0	1.26	0	0.0042179518300145	0.140347003659372	0.00770254249922089
SAUSA300_2079	0	0.861	0	0.00288202647925573	0.140323335316291	0.00770124353013923
SAUSA300_2080	0	0.522	0	0.00174716740320946	0.140303232394201	0.00770014023895506
SAUSA300_2081	0	1.611	0	0.00539334881204923	0.140367831285242	0.00770368556369131
SAUSA300_2082	0	0.531	0	0.0017772943269847	0.140303766025676	0.00770016952578682
SAUSA300_2083	0	0.861	0	0.00288202647925573	0.140323335316291	0.00770124353013923
SAUSA300_2084	0	0.804	0	0.00269119820904962	0.140319954776053	0.00770105799889134
SAUSA300_2085	1	0.672	10.3614101890756	-0.0214001379363253	0.139889499894041	0.00768902230389235
SAUSA300_2086	0	1.194	0	0.00399695629812413	0.140343088043975	0.00770232760190927
SAUSA300_2087	0	1.185	0	0.00396682101791157	0.140342554113411	0.00770229829865908
SAUSA300_2088	0	0.471	0	0.00157645032186338	0.140300208559211	0.00769997428445049
SAUSA300_2089	0	1.302	0	0.00435858852733872	0.140349495528406	0.00770267925830019
SAUSA300_2090	0	0.663	0	0.00221916888358464	0.140311593086856	0.00770059909157873
SAUSA300_2091	0	0.711	0	0.00237985659032347	0.140314439507474	0.00770075530920474
SAUSA300_2092	1	0.444	15.6821343402226	-0.0221633857327106	0.139876021590226	0.00768828146931379
SAUSA300_2093	0	0.414	0	0.00138565318729889	0.140296829133166	0.00769978881435216
SAUSA300_2094	2	1.374	10.1351785255587	-0.0427705564334246	0.139508262886156	0.00767967711866728
SAUSA300_2095	0	0.231	0	0.000773124720126361	0.140285980497307	0.00769919341810733
SAUSA300_2096	0	0.939	0	0.00314316727826736	0.14032796158267	0.00770149742949127
SAUSA300_2097	0	0.666	0	0.00222921176964519	0.140311770984825	0.00770060885499438
SAUSA300_2098	0	0.321	0	0.0010743623693088	0.140291315682345	0.00769948622442537
SAUSA300_2099	0	0.981	0	0.00328378508538663	0.140330452775516	0.0077016341514615
SAUSA300_2100	0	1.092	0	0.00365542975714561	0.140337037068156	0.00770199551146573
SAUSA300_2101	0	1.137	0	0.00380610143429294	0.140339706551991	0.00770214201842546
SAUSA300_2102	0	0.858	0	0.00287198277192147	0.140323157389052	0.00770123376511403
SAUSA300_2103	0	0.783	0	0.00262089420311895	0.140318709354932	0.00770098964752754
SAUSA300_2104	0	1.806	0	0.00604642175812842	0.140379404859847	0.00770432074611589
SAUSA300_2105	0	1.539	0	0.0051522276603464	0.140363558447771	0.00770345106127112
SAUSA300_2106	0	2.133	0	0.00714169451248381	0.140398817138408	0.00770538613331183
SAUSA300_2107	0	0.435	0	0.00145594633931978	0.140298074165928	0.00769985714440188
SAUSA300_2108	0	1.107	0	0.00370565333423656	0.140337926884807	0.00770204434649974
SAUSA300_2109	2	3.882	3.58725793253932	-0.0343673054503597	0.139656335302953	0.00768782823694428
SAUSA300_2110	0	3.309	0	0.0110818967809792	0.140468674498756	0.00770922005404368
SAUSA300_2111	0	1.356	0	0.00453941077239506	0.140352699489991	0.00770285509853676
SAUSA300_2112	0	0.933	0	0.00312307922149557	0.140327605705188	0.00770147789817852
SAUSA300_2113	0	0.81	0	0.00271128517988473	0.140320310614718	0.00770107752807649
SAUSA300_2114	0	0.909	0	0.00304272750008749	0.140326182213356	0.00770139977391224
SAUSA300_2115	0	1.239	0	0.00414763440812749	0.140345757758045	0.00770247412150292
SAUSA300_2116	0	0.076	0	0.000254353133186669	0.140276793074236	0.00769868919275944
SAUSA300_2117	0	0.075	0	0.000251006330017844	0.140276733804449	0.00769868593990744
SAUSA300_2118	0	0.084	0	0.000281127618563914	0.140277267234359	0.00769871521567794
SAUSA300_2119	0	0.076	0	0.000254353133186669	0.140276793074236	0.00769868919275944
SAUSA300_2120	0	0.072	0	0.000240965925058845	0.140276555995358	0.00769867618136715
SAUSA300_2121	0	0.075	0	0.000251006330017844	0.140276733804449	0.00769868593990744
SAUSA300_2122	0	0.115	0	0.000384879591820209	0.140279104635119	0.00769881605614595
SAUSA300_2123	0	2.923	0	0.00978838515538882	0.140445737464232	0.00770796122073352
SAUSA300_2124	0	1.555	0	0.00520580951024385	0.140364507944716	0.007703503171686
SAUSA300_2125	0	1.005	0	0.00336413922696011	0.140331876353991	0.00770171228048149
SAUSA300_2126	0	1.443	0	0.00483074409521578	0.140357861735785	0.00770313841358268
SAUSA300_2127	0	0.474	0	0.00158649240211162	0.140300386428246	0.00769998404628282
SAUSA300_2128	1	1.344	5.18070509453781	-0.0191501418357802	0.139929240535598	0.00769120664710227
SAUSA300_2129	0	0.684	0	0.00228946935703789	0.140312838381697	0.00770066743600996
SAUSA300_2130	0	1.188	0	0.00397686609858283	0.140342732089788	0.00770230806638323
SAUSA300_2131	0	0.516	0	0.00172708285253975	0.140302876642161	0.00770012071452417
SAUSA300_2132	0	0.261	0	0.000873536010203679	0.140287758847229	0.00769929101773897
SAUSA300_2133	1	1.317	5.28691544955112	-0.0192405556681479	0.139927643378066	0.00769111885938314
SAUSA300_2134	0	0.969	0	0.00324360831609738	0.140329740997086	0.00770159508754643
SAUSA300_2135	0	1.032	0	0.00345453860199996	0.140333477914302	0.00770180017752307
SAUSA300_2136	0	0.984	0	0.00329382930840438	0.14033063072127	0.0077016439175033
SAUSA300_2137	0	1.071	0	0.0035851172783623	0.140335791343805	0.00770192714345804
SAUSA300_2138	0	1.758	0	0.00588566039323268	0.14037655580288	0.00770416438380049
SAUSA300_2139	0	1.194	0	0.00399695629812413	0.140343088043975	0.00770232760190927
SAUSA300_2140	0	1.977	0	0.00661916036688126	0.140389555565207	0.00770487783844833
SAUSA300_2141	0	1.625	0	0.00544023432439644	0.140368662144965	0.00770373116304303
SAUSA300_2142	0	0.51	0	0.00170699835098276	0.140302520891887	0.00770010119019269
SAUSA300_2143	0	0.24	0	0.000803247975909471	0.140286513997561	0.00769922269773653
SAUSA300_2144	0	0.549	0	0.00183754851104823	0.140304833300743	0.00770022810011764
SAUSA300_2145	0	1.563	0	0.00523260057116204	0.140364982698038	0.00770352922715826
SAUSA300_2146	0	1.002	0	0.00335409491390237	0.14033169840513	0.00770170251426645
SAUSA300_2147	0	1.002	0	0.00335409491390237	0.14033169840513	0.00770170251426645
SAUSA300_2148	0	0.87	0	0.00291215767492758	0.140323869100708	0.00770127282536363
SAUSA300_2149	0	1.413	0	0.00473028313126633	0.14035608160816	0.00770304071638588
SAUSA300_2150	0	1.713	0	0.00573494954869602	0.140373884916988	0.00770401779989559
SAUSA300_2151	0	0.312	0	0.00104423809489163	0.140290782145551	0.00769945694279183
SAUSA300_2152	1	0.981	7.09772441086526	-0.0203656200974365	0.13990777068883	0.00769002655759843
SAUSA300_2153	0	0.933	0	0.00312307922149557	0.140327605705188	0.00770147789817852
SAUSA300_2154	0	0.516	0	0.00172708285253975	0.140302876642161	0.00770012071452417
SAUSA300_2155	0	0.429	0	0.00143586251897432	0.140297718440028	0.00769983762140644
SAUSA300_2156	0	0.756	0	0.00253050424771573	0.140317108131724	0.00770090176898548
SAUSA300_2157	0	0.732	0	0.00245015847713148	0.140315684852811	0.00770082365640883
SAUSA300_2158	0	0.435	0	0.00145594633931978	0.140298074165928	0.00769985714440188
SAUSA300_2159	0	0.849	0	0.00284185172813523	0.140322623610082	0.00770120447018623
SAUSA300_2160	0	0.417	0	0.00139569502925951	0.140297006993686	0.0076997985757137
SAUSA300_2161	0	2.424	0	0.00811651288449866	0.140416096800679	0.00770633447798507
SAUSA300_2162	0	0.855	0	0.00286193907913912	0.140322979462309	0.00770122400011432
SAUSA300_2163	0	0.816	0	0.00273137220347053	0.140320666455199	0.00770109705735844
SAUSA300_2164	0	0.426	0	0.00142582062790098	0.140297540577794	0.00769982785994586
SAUSA300_2165	0	0.705	0	0.00235977045076652	0.140314083698592	0.00770073578165377
SAUSA300_2166	0	1.665	0	0.00557419444476182	0.140371036084083	0.0077038614498772
SAUSA300_2167	0	1.407	0	0.00471019108908877	0.140355725588047	0.00770302117724351
SAUSA300_2168	0	1.137	0	0.00380610143429294	0.140339706551991	0.00770214201842546
SAUSA300_2169	0	0.792	0	0.00265102441653653	0.140319243104159	0.0077010189408205
SAUSA300_2170	0	1.623	0	0.00543353637795008	0.140368543450141	0.00770372464881716
SAUSA300_2171	0	0.399	0	0.00133544417212761	0.140295939837627	0.00769974000791768
SAUSA300_2172	0	0.438	0	0.00146598826950139	0.140298252029584	0.00769986690593646
SAUSA300_2173	0	0.804	0	0.00269119820904962	0.140319954776053	0.00770105799889134
SAUSA300_2174	0	0.807	0	0.00270124168810071	0.140320132695189	0.00770106776347123
SAUSA300_2175	0	0.861	0	0.00288202647925573	0.140323335316291	0.00770124353013923
SAUSA300_2176	0	0.81	0	0.00271128517988473	0.140320310614718	0.00770107752807649
SAUSA300_2177	0	0.369	0	0.00123502708584056	0.14029416128028	0.00769964239690125
SAUSA300_2178	0	0.945	0	0.00316325538415185	0.140328317461957	0.00770151696090329
SAUSA300_2179	0	0.39	0	0.00130531891363717	0.140295406265684	0.00769971072435241
SAUSA300_2180	0	0.366	0	0.00122498544760674	0.140293983427004	0.00769963263593689
SAUSA300_2181	0	0.114	0	0.000381532733172207	0.140279045363364	0.00769881280318547
SAUSA300_2182	0	0.219	0	0.000732960557343176	0.140285269169925	0.00769915437894678
SAUSA300_2183	0	0.648	0	0.00216895463518085	0.140310703604137	0.00770055027486961
SAUSA300_2184	0	1.293	0	0.0043284518837936	0.140348961549013	0.00770264995237371
SAUSA300_2185	0	0.441	0	0.00147603021059695	0.140298429893624	0.00769987666749634
SAUSA300_2186	0	0.18	0	0.000602428420734213	0.140282957405883	0.00769902750441151
SAUSA300_2187	0	0.501	0	0.00167687169368946	0.140301987269885	0.00770007190388125
SAUSA300_2188	0	0.36	0	0.00120490220569991	0.140293627721866	0.00769961311408059
SAUSA300_2189	0	0.537	0	0.00179737900407417	0.140304121782245	0.00770018905046465
SAUSA300_2190	0	0.399	0	0.00133544417212761	0.140295939837627	0.00769974000791768
SAUSA300_2191	0	0.186	0	0.000622510149241862	0.140283313056918	0.00769904702329862
SAUSA300_2192	0	0.54	0	0.0018074213617183	0.140304299661176	0.00770019881284053
SAUSA300_2193	0	0.318	0	0.00106432093116382	0.140291137836291	0.00769947646385517
SAUSA300_2194	0	0.369	0	0.00123502708584056	0.14029416128028	0.00769964239690125
SAUSA300_2195	0	0.264	0	0.000883577209151554	0.140287936684676	0.00769930077783828
SAUSA300_2196	0	0.222	0	0.000743001579849079	0.140285447001128	0.00769916413869975
SAUSA300_2197	0	0.435	0	0.00145594633931978	0.140298074165928	0.00769985714440188
SAUSA300_2198	0	0.654	0	0.00218904029634359	0.140311059395866	0.00770056980147891
SAUSA300_2199	1	0.354	19.6691176470588	-0.0224646477163333	0.139870701922065	0.00768798907390661
SAUSA300_2200	0	0.279	0	0.000933783387608855	0.140288825878787	0.00769934957870505
SAUSA300_2201	0	0.834	0	0.00279163357345169	0.140321733987482	0.0077011556458031
SAUSA300_2202	0	0.276	0	0.000923742126815341	0.140288648039112	0.0076993398184824
SAUSA300_2203	1	0.624	11.1584417420814	-0.0215608277339925	0.13988666214056	0.00768886632685296
SAUSA300_2204	0	0.663	0	0.00221916888358464	0.140311593086856	0.00770059909157873
SAUSA300_2205	1	0.309	22.5335522558538	-0.0226152744526189	0.139868042239719	0.00768784288454404
SAUSA300_2206	0	0.39	0	0.00130531891363717	0.140295406265684	0.00769971072435241
SAUSA300_2207	0	1.179	0	0.00394673089385833	0.140342198161907	0.00770227876328314
SAUSA300_2208	1	2.136	3.25976949768671	-0.0164975481384317	0.139976106717607	0.00769378264543693
SAUSA300_2209	0	0.888	0	0.00297242040642232	0.140324936681674	0.00770133141648222
SAUSA300_2210	0	0.864	0	0.00289207019841342	0.140323513244002	0.00770125329519009
SAUSA300_2211	0	0.891	0	0.00298246423926685	0.140325114613441	0.0077013411817553
SAUSA300_2212	0	0.165	0	0.000552224319562811	0.140282068286148	0.00769897870762718
SAUSA300_2213	0	3.168	0	0.0106093721765319	0.140460295076231	0.00770876017348733
SAUSA300_2214	0	1.266	0	0.00423804263527927	0.140347359635225	0.00770256203593558
SAUSA300_2215	0	0.765	0	0.0025606341191633	0.14031764186871	0.00770093106161021
SAUSA300_2216	0	0.441	0	0.00147603021059695	0.140298429893624	0.00769987666749634
SAUSA300_2217	0	1.212	0	0.00405722720233825	0.140344155917464	0.00770238620907704
SAUSA300_2218	0	0.351	0	0.00117477744015559	0.140293094167497	0.00769958383148122
SAUSA300_2219	0	1.023	0	0.00342440536269351	0.140332944056813	0.00770177087828626
SAUSA300_2220	0	0.6	0	0.00200827116395885	0.140307857335078	0.0077003940655637
SAUSA300_2221	0	0.234	0	0.000783165792654472	0.140286158330276	0.00769920317795823
SAUSA300_2222	0	0.447	0	0.00149611413280581	0.140298785623145	0.00769989619068907
SAUSA300_2223	0	0.486	0	0.00162666085043384	0.140301097908899	0.0077000230938567
SAUSA300_2224	0	1.26	0	0.0042179518300145	0.140347003659372	0.00770254249922089
SAUSA300_2225	0	0.495	0	0.00165678731855223	0.140301631524152	0.00770005237979671
SAUSA300_2226	0	0.507	0	0.0016969561197584	0.140302343017455	0.00770009142806368
SAUSA300_2227	0	1.005	0	0.00336413922696011	0.140331876353991	0.00770171228048149
SAUSA300_2228	0	0.606	0	0.00202835642130594	0.140308213112411	0.00770041359138027
SAUSA300_2229	0	0.672	0	0.00224929758178405	0.140312126781964	0.00770062838190053
SAUSA300_2230	0	0.783	0	0.00262089420311895	0.140318709354932	0.00770098964752754
SAUSA300_2231	0	0.798	0	0.00267111128641773	0.140319598939202	0.00770103846980699
SAUSA300_2232	0	0.771	0	0.00258072076348981	0.140317997695692	0.00770095059014993
SAUSA300_2233	0	0.555	0	0.00185763334002331	0.140305189062721	0.0077002476250929
SAUSA300_2234	0	0.942	0	0.00315321132575264	0.140328139522106	0.00770150719518606
SAUSA300_2235	0	0.909	0	0.00304272750008749	0.140326182213356	0.00770139977391224
SAUSA300_2236	0	1.155	0	0.00386637089968644	0.140340774373958	0.00770220062277053
SAUSA300_2237	0	0.891	0	0.00298246423926685	0.140325114613441	0.0077013411817553
SAUSA300_2238	0	0.303	0	0.0010141139323423	0.140290248612862	0.00769942766137982
SAUSA300_2239	0	0.411	0	0.00137561135989017	0.140296651273193	0.00769977905301489
SAUSA300_2240	1	1.716	4.05761517893871	-0.0179043361404183	0.139951249530209	0.00769241637085242
SAUSA300_2241	0	0.453	0	0.0015161981041274	0.140299141354474	0.00769991571398083
SAUSA300_2242	0	0.69	0	0.00230955532106236	0.140313194184273	0.00770068696321245
SAUSA300_2243	0	0.615	0	0.00205848440191403	0.14030874678178	0.00770044288029027
SAUSA300_2244	0	0.837	0	0.00280167717892255	0.140321911911088	0.00770116541062983
SAUSA300_2245	0	0.348	0	0.00116473587650034	0.140292916316946	0.00769957407066329
SAUSA300_2246	0	0.327	0	0.00109444528288805	0.140291671375739	0.00769950574563776
SAUSA300_2247	0	0.744	0	0.00249033126192444	0.140316396488675	0.00770086271249879
SAUSA300_2248	0	1.956	0	0.0065488218383507	0.140388308908309	0.00770480941926154
SAUSA300_2249	0	0.804	0	0.00269119820904962	0.140319954776053	0.00770105799889134
SAUSA300_2250	0	1.401	0	0.00469009909693341	0.140355369569744	0.00770300163820004
SAUSA300_2251	0	1.083	0	0.00362529576204906	0.140336503183563	0.0077019662107425
SAUSA300_2252	0	0.423	0	0.00141577874956056	0.140297362715955	0.00769981809851032
SAUSA300_2253	0	0.501	0	0.00167687169368946	0.140301987269885	0.00770007190388125
SAUSA300_2254	0	0.954	0	0.00319338763938504	0.140328851284262	0.00770154625820851
SAUSA300_2255	0	1.125	0	0.00376592204293047	0.140338994679722	0.00770210294935851
SAUSA300_2256	0	0.777	0	0.00260080745783853	0.14031835352443	0.00770097011878905
SAUSA300_2257	0	0.474	0	0.00158649240211162	0.140300386428246	0.00769998404628282
SAUSA300_2258	0	2.955	0	0.00989561133019379	0.140447638695298	0.00770806556434294
SAUSA300_2259	0	0.924	0	0.00309294723092535	0.140327071892377	0.00770144860139246
SAUSA300_2260	0	0.798	0	0.00267111128641773	0.140319598939202	0.00770103846980699
SAUSA300_2261	0	0.693	0	0.00231959832262874	0.140313372086217	0.00770069672685179
SAUSA300_2262	0	0.738	0	0.00247024484406211	0.140316040669855	0.0077008431844043
SAUSA300_2263	0	0.315	0	0.00105427950757075	0.140290959990724	0.00769946670331113
SAUSA300_2264	0	0.882	0	0.00295233277893203	0.140324580819569	0.0077013118860106
SAUSA300_2265	0	1.38	0	0.00461977752593157	0.140354123519878	0.00770293325233024
SAUSA300_2266	0	0.357	0	0.00119486060384588	0.140293449869953	0.00769960335318875
SAUSA300_2267	0	0.636	0	0.00212878346474099	0.140309992026024	0.00770051122194856
SAUSA300_2268	0	0.918	0	0.00307285930148282	0.140326716019428	0.00770142907032664
SAUSA300_2269	0	0.531	0	0.0017772943269847	0.140303766025676	0.00770016952578682
SAUSA300_2270	0	1.605	0	0.00537325510458686	0.14036747520551	0.00770366602127846
SAUSA300_2271	1	0.765	9.1017877739331	-0.0210887922694383	0.139894998369093	0.00768932452741504
SAUSA300_2272	0	0.507	0	0.0016969561197584	0.140302343017455	0.00770009142806368
SAUSA300_2273	0	1.38	0	0.00461977752593157	0.140354123519878	0.00770293325233024
SAUSA300_2274	0	0.57	0	0.001907845632104	0.140306078475553	0.00770029643796422
SAUSA300_2275	0	0.882	0	0.00295233277893203	0.140324580819569	0.0077013118860106
SAUSA300_2276	0	1.122	0	0.00375587722692217	0.140338816712757	0.00770209318215341
SAUSA300_2277	0	1.239	0	0.00414763440812749	0.140345757758045	0.00770247412150292
SAUSA300_2278	1	1.662	4.18945105117859	-0.0180851909390185	0.139948054246588	0.00769224074218098
SAUSA300_2279	0	0.885	0	0.00296237658631071	0.140324758750399	0.00770132165123404
SAUSA300_2280	0	0.42	0	0.00140573688395307	0.140297184854567	0.00769980833709913
SAUSA300_2281	2	0.936	14.8779223227753	-0.0442372049774349	0.139482435549474	0.00767825537057759
SAUSA300_2282	0	1.26	0	0.0042179518300145	0.140347003659372	0.00770254249922089
SAUSA300_2283	0	0.687	0	0.00229951233313841	0.140313016282774	0.00770067719959965
SAUSA300_2284	0	0.654	0	0.00218904029634359	0.140311059395866	0.00770056980147891
SAUSA300_2285	0	1.02	0	0.00341436097505721	0.140332766105237	0.00770176111192327
SAUSA300_2286	0	0.327	0	0.00109444528288805	0.140291671375739	0.00769950574563776
SAUSA300_2287	0	1.233	0	0.0041275438284174	0.140345401790306	0.00770245458523489
SAUSA300_2288	1	0.9	7.73651960784314	-0.0206368173221563	0.139902980795647	0.00768976328125733
SAUSA300_2289	0	0.648	0	0.00216895463518085	0.140310703604137	0.00770055027486961
SAUSA300_2290	0	0.609	0	0.00203839906907888	0.140308391001765	0.00770042335432474
SAUSA300_2291	1	1.209	5.75919573784849	-0.0196022007730789	0.139921255112308	0.00769076772854168
SAUSA300_2292	1	1.05	6.6313025210084	-0.0201345929890522	0.139911851226935	0.00769025084425616
SAUSA300_2293	0	0.948	0	0.00317329945619349	0.140328495402251	0.00770152672664742
SAUSA300_2294	0	0.492	0	0.00164674515008301	0.14030145365198	0.00770004261779256
SAUSA300_2295	0	0.42	0	0.00140573688395307	0.140297184854567	0.00769980833709913
SAUSA300_2296	0	0.921	0	0.00308290325983762	0.140326893955654	0.00770143883584819
SAUSA300_2297	2	0.639	21.7930129798398	-0.0452315602969975	0.139464927932443	0.00767729160797839
SAUSA300_2298	0	1.932	0	0.0064684357043916	0.140386884184636	0.00770473122739159
SAUSA300_2299	0	0.648	0	0.00216895463518085	0.140310703604137	0.00770055027486961
SAUSA300_2300	0	0.552	0	0.00184759091871456	0.14030501118152	0.00770023786259253
SAUSA300_2301	0	1.209	0	0.00404718201980359	0.140343977937392	0.00770237644115422
SAUSA300_2302	0	1.383	0	0.00462982342696705	0.140354301525639	0.00770294302166565
SAUSA300_2303	0	0.456	0	0.00152624010797808	0.140299319220793	0.00769992547566295
SAUSA300_2304	0	0.969	0	0.00324360831609738	0.140329740997086	0.00770159508754643
SAUSA300_2305	0	0.357	0	0.00119486060384588	0.140293449869953	0.00769960335318875
SAUSA300_2306	0	0.666	0	0.00222921176964519	0.140311770984825	0.00770060885499438
SAUSA300_2307	1	1.056	6.5936246657754	-0.0201145033597641	0.139912206067572	0.00769027034806246
SAUSA300_2308	0	0.675	0	0.00225934050786236	0.140312304681191	0.00770063814539085
SAUSA300_2309	0	1.374	0	0.00459968576205938	0.140353767509686	0.00770291371373373
SAUSA300_2310	0	0.444	0	0.00148607216442542	0.140298607758189	0.00769988642908058
SAUSA300_2311	0	0.456	0	0.00152624010797808	0.140299319220793	0.00769992547566295
SAUSA300_2312	0	1.536	0	0.00514218110356524	0.140363380418566	0.00770344129064651
SAUSA300_2313	0	1.599	0	0.00535316144896569	0.140367119127627	0.0077036464789634
SAUSA300_2314	1	1.674	4.15941914400169	-0.018045001336759	0.139948764296997	0.00769227977008121
SAUSA300_2315	0	0.63	0	0.00210869795546387	0.140309636239702	0.00770049169563666
SAUSA300_2316	0	0.516	0	0.00172708285253975	0.140302876642161	0.00770012071452417
SAUSA300_2317	0	0.903	0	0.00302263969524574	0.140325826344906	0.00770138024309478
SAUSA300_2318	0	0.402	0	0.00134548595042361	0.140296117695844	0.0076997497691544
SAUSA300_2319	1	1.035	6.72740835464621	-0.02018481684172	0.13991096413317	0.00769020208517383
SAUSA300_2320	0	0.432	0	0.00144590442278059	0.140297896302777	0.00769984738289278
SAUSA300_2321	1	1.278	5.44825324495996	-0.0193711516194526	0.139925336437028	0.00769099205843645
SAUSA300_2322	0	0.624	0	0.00208861249620895	0.140309280455164	0.00770047216942451
SAUSA300_2323	0	0.945	0	0.00316325538415185	0.140328317461957	0.00770151696090329
SAUSA300_2324	0	1.443	0	0.00483074409521578	0.140357861735785	0.00770313841358268
SAUSA300_2325	0	0.384	0	0.0012852354716415	0.140295050553282	0.00769969120210005
SAUSA300_2326	1	2.106	3.30620496061673	-0.0165980412002682	0.1399743309114	0.00769368503830041
SAUSA300_2327	0	0.423	0	0.00141577874956056	0.140297362715955	0.00769981809851032
SAUSA300_2328	1	0.357	19.5038309441424	-0.0224546058325359	0.139870879237832	0.00768799882006294
SAUSA300_2329	0	1.278	0	0.00427822439769443	0.140348071592386	0.00770260110966011
SAUSA300_2330	0	0.366	0	0.00122498544760674	0.140293983427004	0.00769963263593689
SAUSA300_2331	1	0.447	15.5768851164627	-0.0221533434714729	0.139876198919431	0.00768829121621027
SAUSA300_2332	0	0.429	0	0.00143586251897432	0.140297718440028	0.00769983762140644
SAUSA300_2333	0	1.17	0	0.00391659580009218	0.140341664238044	0.00770224946040444
SAUSA300_2334	0	0.639	0	0.00213882623984318	0.140310169919906	0.0077005209851426
SAUSA300_2335	0	0.207	0	0.000692796596467815	0.140284557849798	0.00769911534018336
SAUSA300_2336	0	0.741	0	0.00248028804662681	0.140316218579054	0.00770085294843927
SAUSA300_2337	0	0.654	0	0.00218904029634359	0.140311059395866	0.00770056980147891
SAUSA300_2338	1	1.035	6.72740835464621	-0.02018481684172	0.13991096413317	0.00769020208517383
SAUSA300_2339	0	0.453	0	0.0015161981041274	0.140299141354474	0.00769991571398083
SAUSA300_2340	0	0.678	0	0.00226938344485461	0.140312482580917	0.00770064790890541
SAUSA300_2341	0	0.591	0	0.00197814337252566	0.140307323672479	0.00770036477702391
SAUSA300_2342	0	1.446	0	0.00484079026182371	0.140358039751082	0.00770314818343964
SAUSA300_2343	0	3.69	0	0.0123588581896001	0.140491321769623	0.00771046298450822
SAUSA300_2344	0	0.978	0	0.0032737408732828	0.140330274830227	0.00770162438544476
SAUSA300_2345	0	0.315	0	0.00105427950757075	0.140290959990724	0.00769946670331113
SAUSA300_2346	0	2.406	0	0.00805621139397772	0.140415027832204	0.00770627581071582
SAUSA300_2347	0	0.732	0	0.00245015847713148	0.140315684852811	0.00770082365640883
SAUSA300_2348	0	0.537	0	0.00179737900407417	0.140304121782245	0.00770018905046465
SAUSA300_2349	0	0.825	0	0.00276150283161769	0.140321200219288	0.00770112635146943
SAUSA300_2350	0	0.468	0	0.00156640825343857	0.140300030690633	0.00769996452264356
SAUSA300_2351	0	1.551	0	0.00519241401480031	0.140364270569307	0.00770349014401625
SAUSA300_2352	0	0.267	0	0.000893618419922859	0.140288114522636	0.0076993105379612
SAUSA300_2353	0	0.252	0	0.000843412490667106	0.140287225337492	0.0076992617375892
SAUSA300_2354	0	0.6	0	0.00200827116395885	0.140307857335078	0.0077003940655637
