ID	QUERY	SEQUENCE	STRAND	IDENT	LENGTH	COVER	MISMATCH	GAPS	qSTART	qEND	sSTART	sEND	EVALUE	BITSCORE
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS11445	SAUSA300_1984	plus	100.000	744	100	0	0	1	744	1	744	0.0	1342
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS11450	SAUSA300_1985	plus	99.365	1260	100	2	1	1	1260	1	1254	0.0	2238
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS11455	SAUSA300_1986	plus	100.000	627	100	0	0	1	627	1	627	0.0	1131
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS11460	SAUSA300_1987	plus	100.000	786	100	0	0	1	786	1	786	0.0	1418
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS11465	SAUSA300_1988	plus	100.000	135	100	0	0	1	135	1	135	5.56e-66	244
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS11470	SAUSA300_1989	plus	100.000	570	100	0	0	1	570	1	570	0.0	1029
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS11475	SAUSA300_1990	plus	100.000	141	100	0	0	1	141	1	141	3.24e-69	255
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS11480	SAUSA300_1991	plus	99.920	1245	100	1	0	1	1245	1	1245	0.0	2241
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS11485	SAUSA300_1992	plus	100.000	627	87	0	0	91	717	1	627	0.0	1131
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS11495	SAUSA300_1993	plus	99.896	960	100	1	0	1	960	1	960	0.0	1728
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS11500	SAUSA300_1994	plus	99.933	1485	100	1	0	1	1485	1	1485	0.0	2674
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS11505	SAUSA300_1995	plus	100.000	951	100	0	0	1	951	1	951	0.0	1716
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS11510	SAUSA300_1996	plus	99.920	1251	100	1	0	1	1251	1	1251	0.0	2252
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS11515	SAUSA300_1997	plus	100.000	225	100	0	0	1	225	1	225	1.37e-114	407
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS11520	SAUSA300_1998	plus	100.000	786	100	0	0	1	786	295	1080	0.0	1418
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12265	SAUSA300_1998	plus	100.000	244	99	0	0	1	244	52	295	7.33e-125	441
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12270	SAUSA300_1999	plus	100.000	636	100	0	0	1	636	1	636	0.0	1148
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12275	SAUSA300_2000	plus	99.948	1929	100	1	0	1	1929	1	1929	0.0	3475
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12285	SAUSA300_2001	plus	100.000	1611	100	0	0	1	1611	1	1611	0.0	2906
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12290	SAUSA300_2002	plus	100.000	1026	100	0	0	1	1026	1	1026	0.0	1851
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12295	SAUSA300_2003	plus	100.000	465	100	0	0	1	465	1	465	0.0	839
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12300	SAUSA300_2004	plus	100.000	663	100	0	0	1	663	1	663	0.0	1196
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12305	SAUSA300_2005	plus	99.770	435	100	1	0	1	435	1	435	0.0	781
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12315	SAUSA300_2006	plus	100.000	1689	100	0	0	1	1689	1	1689	0.0	3047
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12320	SAUSA300_2007	plus	99.944	1770	100	1	0	1	1770	1	1770	0.0	3188
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12325	SAUSA300_2008	plus	99.608	255	100	1	0	1	255	1	255	3.46e-129	456
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12330	SAUSA300_2009	plus	100.000	1005	100	0	0	1	1005	1	1005	0.0	1813
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12335	SAUSA300_2010	plus	100.000	1530	100	0	0	1	1530	1	1530	0.0	2760
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12340	SAUSA300_2011	plus	100.000	1047	100	0	0	1	1047	1	1047	0.0	1889
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12345	SAUSA300_2012	plus	99.927	1371	100	1	0	1	1371	1	1371	0.0	2469
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12350	SAUSA300_2013	plus	100.000	573	100	0	0	1	573	1	573	0.0	1034
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12355	SAUSA300_2014	plus	100.000	1269	100	0	0	1	1269	1	1269	0.0	2289
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12390	SAUSA300_2020	plus	100.000	456	100	0	0	1	456	1	456	0.0	823
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12395	SAUSA300_2021	plus	100.000	2151	100	0	0	1	2151	1	2151	0.0	3880
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12400	SAUSA300_2022	plus	100.000	771	100	0	0	1	771	1	771	0.0	1391
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12405	SAUSA300_2023	plus	100.000	480	100	0	0	1	480	1	480	0.0	866
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12410	SAUSA300_2024	plus	100.000	327	100	0	0	1	327	1	327	8.74e-170	590
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12415	SAUSA300_2025	plus	100.000	1002	100	0	0	1	1002	1	1002	0.0	1808
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12425	SAUSA300_2026	plus	100.000	363	100	0	0	1	363	1	363	0.0	655
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12435	SAUSA300_2027	plus	100.000	1149	100	0	0	1	1149	1	1149	0.0	2073
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12440	SAUSA300_2028	plus	100.000	360	100	0	0	1	360	1	360	0.0	650
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12445	SAUSA300_2029	plus	100.000	492	100	0	0	1	492	1	492	0.0	888
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12450	SAUSA300_2030	plus	99.937	1584	100	1	0	1	1584	1	1584	0.0	2853
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12455	SAUSA300_2031	plus	100.000	480	100	0	0	1	480	1	480	0.0	866
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12460	SAUSA300_2032	plus	100.000	561	100	0	0	1	561	1	561	0.0	1012
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12465	SAUSA300_2033	plus	100.000	1974	97	0	0	55	2028	1	1974	0.0	3561
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12470	SAUSA300_2034	plus	99.940	1677	100	1	0	1	1677	1	1677	0.0	3021
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12480	SAUSA300_2035	plus	100.000	2658	100	0	0	1	2658	1	2658	0.0	4794
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12485	SAUSA300_2036	plus	100.000	696	100	0	0	1	696	1	696	0.0	1256
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12490	SAUSA300_2037	plus	100.000	1521	100	0	0	1	1521	1	1521	0.0	2744
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12495	SAUSA300_2038	plus	100.000	1359	100	0	0	1	1359	1	1359	0.0	2452
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12500	SAUSA300_2039	plus	100.000	1071	100	0	0	1	1071	1	1071	0.0	1932
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12505	SAUSA300_2040	plus	100.000	1203	100	0	0	1	1203	1	1203	0.0	2170
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12510	SAUSA300_2041	plus	100.000	138	100	0	0	1	138	1	138	1.34e-67	250
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12515	SAUSA300_2042	plus	100.000	210	100	0	0	1	210	1	210	1.77e-106	379
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12520	SAUSA300_2043	plus	100.000	294	100	0	0	1	294	1	294	6.40e-152	531
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12525	SAUSA300_2044	plus	100.000	1485	100	0	0	1	1485	76	1560	0.0	2679
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12530	SAUSA300_2045	plus	100.000	648	100	0	0	1	648	1	648	0.0	1169
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12550	SAUSA300_2046	plus	100.000	873	100	0	0	1	873	1	873	0.0	1575
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12555	SAUSA300_2047	plus	100.000	642	100	0	0	1	642	1	642	0.0	1159
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12560	SAUSA300_2048	plus	100.000	792	100	0	0	1	792	1	792	0.0	1429
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12565	SAUSA300_2049	plus	100.000	831	100	0	0	1	831	1	831	0.0	1499
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12570	SAUSA300_2050	plus	100.000	690	100	0	0	1	690	1	690	0.0	1245
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12575	SAUSA300_2051	plus	100.000	696	100	0	0	1	696	1	696	0.0	1256
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12580	SAUSA300_2052	plus	100.000	346	87	0	0	1	346	1	346	5.17e-180	625
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12585	SAUSA300_2053	plus	100.000	441	88	0	0	64	504	1	441	0.0	796
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12590	SAUSA300_2054	plus	100.000	441	100	0	0	1	441	1	441	0.0	796
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12595	SAUSA300_2055	plus	100.000	1266	100	0	0	1	1266	1	1266	0.0	2284
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12600	SAUSA300_2056	plus	100.000	234	100	0	0	1	234	1	234	1.86e-119	423
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12610	SAUSA300_2057	plus	100.000	405	100	0	0	1	405	1	405	0.0	731
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12615	SAUSA300_2058	plus	100.000	1413	100	0	0	1	1413	1	1413	0.0	2549
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12620	SAUSA300_2059	plus	100.000	798	92	0	0	70	867	1	798	0.0	1440
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12625	SAUSA300_2060	plus	100.000	1509	100	0	0	1	1509	1	1509	0.0	2722
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12630	SAUSA300_2061	plus	100.000	540	100	0	0	1	540	1	540	0.0	975
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12635	SAUSA300_2062	plus	100.000	522	100	0	0	1	522	1	522	0.0	942
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12640	SAUSA300_2063	plus	100.000	213	100	0	0	1	213	1	213	4.22e-108	385
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12645	SAUSA300_2064	plus	100.000	729	100	0	0	1	729	1	729	0.0	1315
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12655	SAUSA300_2065	plus	99.911	1128	100	1	0	1	1128	1	1128	0.0	2030
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12660	SAUSA300_2066	plus	100.000	630	100	0	0	1	630	1	630	0.0	1137
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12665	SAUSA300_2067	plus	99.839	1239	100	2	0	1	1239	1	1239	0.0	2226
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12670	SAUSA300_2068	plus	99.810	525	100	1	0	1	525	1	525	0.0	943
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12675	SAUSA300_2069	plus	100.000	420	100	0	0	1	420	1	420	0.0	758
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12680	SAUSA300_2070	plus	100.000	1047	95	0	0	52	1098	1	1047	0.0	1889
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12685	SAUSA300_2071	plus	100.000	753	90	0	0	85	837	1	753	0.0	1359
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12690	SAUSA300_2072	plus	100.000	1077	100	0	0	1	1077	1	1077	0.0	1943
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12695	SAUSA300_2073	plus	100.000	600	100	0	0	1	600	1	600	0.0	1083
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12705	SAUSA300_2074	plus	100.000	255	100	0	0	1	255	1	255	8.15e-131	461
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12710	SAUSA300_2075	plus	99.924	1317	100	1	0	1	1317	1	1317	0.0	2371
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12715	SAUSA300_2076	plus	100.000	1428	100	0	0	1	1428	1	1428	0.0	2576
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12720	SAUSA300_2077	plus	100.000	336	100	0	0	1	336	1	336	1.17e-174	607
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12725	SAUSA300_2078	plus	100.000	1260	100	0	0	1	1260	1	1260	0.0	2273
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12730	SAUSA300_2079	plus	100.000	861	100	0	0	1	861	1	861	0.0	1553
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12735	SAUSA300_2080	plus	100.000	522	100	0	0	1	522	1	522	0.0	942
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12740	SAUSA300_2081	plus	100.000	1611	100	0	0	1	1611	1	1611	0.0	2906
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12745	SAUSA300_2082	plus	100.000	531	100	0	0	1	531	1	531	0.0	958
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12750	SAUSA300_2083	plus	100.000	861	100	0	0	1	861	1	861	0.0	1553
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12755	SAUSA300_2084	plus	100.000	804	100	0	0	1	804	1	804	0.0	1451
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12760	SAUSA300_2085	plus	100.000	672	100	0	0	1	672	1	672	0.0	1213
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12765	SAUSA300_2086	plus	100.000	1194	100	0	0	1	1194	1	1194	0.0	2154
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12770	SAUSA300_2087	plus	99.916	1185	100	1	0	1	1185	1	1185	0.0	2133
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12775	SAUSA300_2088	plus	99.788	471	100	1	0	1	471	1	471	0.0	846
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12785	SAUSA300_2089	plus	99.923	1302	100	1	0	1	1302	40	1341	0.0	2344
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12795	SAUSA300_2090	plus	99.698	663	100	2	0	1	663	1	663	0.0	1187
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12795	SAUSA300_0140	plus	97.849	651	98	14	0	13	663	13	663	0.0	1112
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12800	SAUSA300_2091	plus	100.000	711	100	0	0	1	711	1	711	0.0	1283
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12805	SAUSA300_2092	plus	100.000	444	100	0	0	1	444	1	444	0.0	801
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12810	SAUSA300_2093	plus	100.000	414	100	0	0	1	414	1	414	0.0	747
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12815	SAUSA300_2094	plus	100.000	1374	100	0	0	1	1374	1	1374	0.0	2479
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12820	SAUSA300_2095	plus	100.000	231	100	0	0	1	231	1	231	7.81e-118	417
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12825	SAUSA300_2096	plus	100.000	939	100	0	0	1	939	1	939	0.0	1694
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12830	SAUSA300_2097	plus	100.000	666	100	0	0	1	666	1	666	0.0	1202
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12835	SAUSA300_2098	plus	100.000	321	100	0	0	1	321	1	321	1.55e-166	580
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12840	SAUSA300_2099	plus	100.000	981	100	0	0	1	981	1	981	0.0	1770
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12845	SAUSA300_2100	plus	100.000	1092	100	0	0	1	1092	1	1092	0.0	1970
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12860	SAUSA300_2101	plus	100.000	1137	100	0	0	1	1137	1	1137	0.0	2051
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12870	SAUSA300_2102	plus	100.000	858	100	0	0	1	858	1	858	0.0	1548
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12875	SAUSA300_2103	plus	100.000	783	100	0	0	1	783	1	783	0.0	1413
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12880	SAUSA300_2104	plus	99.945	1806	100	1	0	1	1806	1	1806	0.0	3253
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12885	SAUSA300_2105	plus	99.935	1539	100	1	0	1	1539	1	1539	0.0	2772
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12890	SAUSA300_2106	plus	99.953	2133	100	1	0	1	2133	1	2133	0.0	3843
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12895	SAUSA300_2107	plus	99.770	435	100	1	0	1	435	1	435	0.0	781
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12900	SAUSA300_2108	plus	100.000	1107	100	0	0	1	1107	1	1107	0.0	1997
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12905	SAUSA300_2109	plus	100.000	3882	52	0	0	3556	7437	1	3882	0.0	7001
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12905	SAUSA300_2110	plus	99.940	3309	44	2	0	1	3309	1	3309	0.0	5959
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12910	SAUSA300_2111	plus	100.000	1356	100	0	0	1	1356	1	1356	0.0	2446
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12915	SAUSA300_2112	plus	100.000	933	100	0	0	1	933	1	933	0.0	1683
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12920	SAUSA300_2113	plus	99.877	810	100	1	0	1	810	1	810	0.0	1457
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12925	SAUSA300_2114	plus	100.000	909	100	0	0	1	909	1	909	0.0	1640
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12935	SAUSA300_2115	plus	100.000	1203	100	0	0	1	1203	37	1239	0.0	2170
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12935	SAUSA300_1810	plus	99.834	1203	100	2	0	1	1203	37	1239	0.0	2161
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS12995	SAUSA300_2125	plus	99.900	1005	94	1	0	61	1065	1	1005	0.0	1809
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13000	SAUSA300_2126	plus	99.861	1443	100	2	0	1	1443	1	1443	0.0	2594
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13005	SAUSA300_2127	plus	100.000	474	100	0	0	1	474	1	474	0.0	856
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13010	SAUSA300_2128	plus	100.000	1344	100	0	0	1	1344	1	1344	0.0	2425
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13015	SAUSA300_2129	plus	100.000	684	100	0	0	1	684	1	684	0.0	1234
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13020	SAUSA300_2130	plus	100.000	1188	100	0	0	1	1188	1	1188	0.0	2143
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13025	SAUSA300_2131	plus	99.806	516	100	1	0	1	516	1	516	0.0	927
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13030	SAUSA300_2132	plus	100.000	261	100	0	0	1	261	1	261	4.62e-134	471
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13035	SAUSA300_2133	plus	100.000	1317	96	0	0	55	1371	1	1317	0.0	2376
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13040	SAUSA300_2134	plus	100.000	969	100	0	0	1	969	1	969	0.0	1748
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13045	SAUSA300_2135	plus	100.000	1032	100	0	0	1	1032	1	1032	0.0	1862
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13050	SAUSA300_2136	plus	100.000	984	100	0	0	1	984	1	984	0.0	1775
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13060	SAUSA300_2137	plus	100.000	1071	100	0	0	1	1071	1	1071	0.0	1932
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13065	SAUSA300_2138	plus	99.943	1758	100	1	0	1	1758	1	1758	0.0	3167
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13070	SAUSA300_2139	plus	99.916	1194	100	1	0	1	1194	1	1194	0.0	2150
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13075	SAUSA300_2140	plus	100.000	1977	100	0	0	1	1977	1	1977	0.0	3566
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13080	SAUSA300_0267	plus	95.238	357	22	16	1	4	359	12	368	6.35e-161	564
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13080	SAUSA300_2305	plus	95.625	320	20	13	1	942	1260	1	320	3.51e-145	511
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13080	SAUSA300_2305	plus	100.000	55	3	0	0	1539	1593	303	357	2.09e-21	100
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13080	SAUSA300_2263	plus	96.000	75	5	2	1	1551	1625	193	266	7.78e-27	119
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13085	SAUSA300_2142	plus	100.000	510	100	0	0	1	510	1	510	0.0	921
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13090	SAUSA300_2143	plus	100.000	240	100	0	0	1	240	1	240	1.06e-122	434
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13095	SAUSA300_2144	plus	100.000	537	100	0	0	1	537	13	549	0.0	969
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13100	SAUSA300_2145	plus	100.000	1563	100	0	0	1	1563	1	1563	0.0	2819
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13105	SAUSA300_2146	plus	100.000	1002	100	0	0	1	1002	1	1002	0.0	1808
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13110	SAUSA300_2147	plus	100.000	1002	100	0	0	1	1002	1	1002	0.0	1808
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13115	SAUSA300_2148	plus	99.885	870	98	1	0	16	885	1	870	0.0	1565
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13120	SAUSA300_2149	plus	100.000	1413	100	0	0	1	1413	1	1413	0.0	2549
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13125	SAUSA300_2150	plus	99.942	1713	100	1	0	1	1713	1	1713	0.0	3085
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13130	SAUSA300_2151	plus	100.000	312	100	0	0	1	312	1	312	1.15e-161	563
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13135	SAUSA300_2152	plus	100.000	981	100	0	0	1	981	1	981	0.0	1770
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13140	SAUSA300_2153	plus	99.893	933	100	1	0	1	933	1	933	0.0	1679
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13145	SAUSA300_2154	plus	100.000	516	54	0	0	445	960	1	516	0.0	931
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13145	SAUSA300_2155	plus	100.000	429	45	0	0	1	429	1	429	0.0	774
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13150	SAUSA300_2156	plus	100.000	756	95	0	0	37	792	1	756	0.0	1364
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13155	SAUSA300_2157	plus	100.000	732	99	0	0	10	741	1	732	0.0	1321
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13165	SAUSA300_2158	plus	100.000	435	71	0	0	175	609	1	435	0.0	785
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13175	SAUSA300_2159	plus	100.000	849	100	0	0	1	849	1	849	0.0	1532
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS13180	SAUSA300_2160	plus	99.760	417	100	1	0	1	417	1	417	0.0	748
