"sample_id","well_id","time_of_max_rate_OD","max_rate_OD","doubling_time_OD","AUC_OD","time_of_max_OD","max_OD","time_of_min_OD","min_OD","end_point_OD","end_point_timepoint_OD","well_row","well_col","well","experiment","plate","replicate","strain_group.x","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","strain_group.y","ST.x","mecA.x","mortality.x","intrahost_index.x","included.x","unrelated_to_index.x","mut_count.x","scv.x","vanco_difference.x","persister_type.x","intrahost_sampledelay.x","sample_type.x","genes.x","strain_group","ST.y","mecA.y","mortality.y","intrahost_index.y","included.y","unrelated_to_index.y","mut_count.y","scv.y","vanco_difference.y","persister_type.y","intrahost_sampledelay.y","sample_type.y","genes.y","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"BPH2947","exp200731_GP2_A11",405,0.0238197033041322,29.1079021750266,95.1915683006863,930,5.9766911115785,120,0.000281748810210276,5.9766911115785,930,"A",6,"A11","exp200731","GP2",2,"VAN-196",0.331162182849355,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-196","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-196","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2948","exp200731_GP2_D04",360,0.0274326603726151,25.2672354578185,111.261792156706,930,6.38356935412755,90,0.0131680133481807,6.38356935412755,930,"D",4,"D04","exp200731","GP2",2,"VAN-196",0.136686858799457,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-196","239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (on treatment)",9,"paired-invasive",NA,"VAN-196","239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (on treatment)",9,"paired-invasive",NA,"239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (on treatment)",9,"paired-invasive",NA
"BPH2949","exp200228_M1_A07",720,0.0135300514484212,51.2301954802121,43.8811666663334,930,4.8253792660482,60,0.00801477634244051,4.8253792660482,930,"A",7,"A07","exp200228","M1",2,"VAN-197",0.0342685472895093,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-197","1",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-197","1",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2952","exp200731_GP2_C07",345,0.028767552783127,24.0994988878403,109.090068300686,930,5.9629929023247,135,0.00164975960450136,5.9629929023247,930,"C",7,"C07","exp200731","GP2",2,"VAN-200",0.272364727795573,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-200","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-200","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2953","exp200731_GP2_C02",330,0.0284984450406877,24.3248122547862,111.400844444667,930,5.93079309318713,120,-0.0051911424441019,5.93079309318713,930,"C",2,"C02","exp200731","GP2",2,"VAN-200",0.254343879255351,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-200","45",1,NA,0,TRUE,0,2,FALSE,0,NA,-85,"paired-colonising","hypothetical protein","VAN-200","45",1,NA,0,TRUE,0,2,FALSE,0,NA,-85,"paired-colonising","hypothetical protein","45",1,NA,0,TRUE,0,2,FALSE,0,NA,-85,"paired-colonising","hypothetical protein"
"BPH2959","exp200731_GP2_B08",300,0.0269390966897796,25.7301567510584,125.211292156706,930,6.63356450419588,60,0.0199359242459256,6.46209594417861,930,"B",7,"B08","exp200731","GP2",2,"VAN-206",0.271483919599166,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-206","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-206","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2960","exp200731_GP2_A04",300,0.0257477694530965,26.9231670716537,117.333844444667,930,6.35739099910204,90,0.0107557157626703,6.35739099910204,930,"A",9,"A04","exp200731","GP2",2,"VAN-206",0.34081214349977,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-206","5",0,NA,0,TRUE,0,0,FALSE,-0.25,"Persistent",3,"paired-invasive",NA,"VAN-206","5",0,NA,0,TRUE,0,0,FALSE,-0.25,"Persistent",3,"paired-invasive",NA,"5",0,NA,0,TRUE,0,0,FALSE,-0.25,"Persistent",3,"paired-invasive",NA
"BPH2961","exp200731_GP2_A02",315,0.025991969936137,26.6720359945426,118.156292156706,930,6.16516078534492,45,0.0100537772724504,6.14406952422438,930,"A",3,"A02","exp200731","GP2",2.5,"VAN-206",0.318501500998448,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-206","5",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",4,"paired-invasive",NA,"VAN-206","5",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",4,"paired-invasive",NA,"5",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",4,"paired-invasive",NA
"BPH2962","exp200226_P2_B09",240,0.0313325066501764,22.1223021923796,143.907911111,930,6.64356498648329,0,0.00156357173431604,6.6405928017157,930,"B",8,"B09","exp200226","P2",2,"VAN-207",0.0259679289380828,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-207","20",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-207","20",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"20",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2963","exp200226_P2_B10",240,0.0311525661328919,22.2500829499274,142.176911111,900,6.69481737470489,0,0.00781933557795152,6.68038726805838,930,"B",8,"B10","exp200226","P2",2,"VAN-207",0.0691688754667397,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-207","20",0,NA,0,TRUE,0,5,FALSE,0,"Persistent",3,"paired-invasive","ggt_1 / SigmaW regulon antibacterial / hutG / entB","VAN-207","20",0,NA,0,TRUE,0,5,FALSE,0,"Persistent",3,"paired-invasive","ggt_1 / SigmaW regulon antibacterial / hutG / entB","20",0,NA,0,TRUE,0,5,FALSE,0,"Persistent",3,"paired-invasive","ggt_1 / SigmaW regulon antibacterial / hutG / entB"
"BPH2964","exp200731_GP2_B11",300,0.0308151136176753,22.4961223888304,124.683344444667,930,6.3456885161964,45,0.0114204406197023,6.3456885161964,930,"B",5,"B11","exp200731","GP2",2,"VAN-207",0.276980915765958,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-207","20",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",7,"paired-invasive",NA,"VAN-207","20",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",7,"paired-invasive",NA,"20",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",7,"paired-invasive",NA
"BPH2965","exp200228_M1_D09",570,0.0175843579151675,39.4183958210989,69.4090333333334,930,5.56502901727804,0,0.00814272264655352,5.56502901727804,930,"D",9,"D09","exp200228","M1",2,"VAN-208",0.576559045834278,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-208","8",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-208","8",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"8",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2966","exp200731_GP2_A06",300,0.0287103860066962,24.14849211401,118.756344444667,930,6.11712818518757,75,0.0176100032607237,6.11712818518757,930,"A",7,"A06","exp200731","GP2",2,"VAN-208",0.316636081980544,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-208","8",0,NA,0,TRUE,0,0,FALSE,0.25,"Persistent",3,"paired-invasive",NA,"VAN-208","8",0,NA,0,TRUE,0,0,FALSE,0.25,"Persistent",3,"paired-invasive",NA,"8",0,NA,0,TRUE,0,0,FALSE,0.25,"Persistent",3,"paired-invasive",NA
"BPH2973","exp200731_GP2_F03",375,0.025600539123157,27.0832481549558,103.845068300686,930,6.13709162991051,105,0.00780015044557288,6.13174058411958,930,"F",6,"F03","exp200731","GP2",2,"VAN-215",0.181354729746174,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-215","39",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-215","39",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"39",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2974","exp200731_GP2_F10",345,0.0265120555301405,26.1451293756845,108.677068300686,930,6.1101312123897,90,0.00794827614571919,6.1101312123897,930,"F",9.5,"F10","exp200731","GP2",1.5,"VAN-215",0.584933013109731,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-215","39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA,"VAN-215","39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA,"39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA
"BPH2975","exp200731_GP2_A12",375,0.0227711475742599,30.4397896137779,89.5008444446667,930,5.3445617091107,120,-0.00113228811855978,5.31248529554991,930,"A",11,"A12","exp200731","GP2",2,"VAN-215",0.371193071836579,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-215","39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA,"VAN-215","39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA,"39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2976","exp200219_P1_D11",330,0.0253370943615381,27.3570114500638,122.778666666667,930,6.95718161075248,30,0.0046815993190667,6.8986479594183,930,"D",2,"D11","exp200219","P1",2,"VAN-216",0.18565559512172,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-216","-",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-216","-",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"-",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2977","exp200219_P1_B11",330,0.0255123376673675,27.1690971481042,119.838666666667,900,6.95446412911128,0,0.0108919150415531,6.78814934086364,930,"B",11,"B11","exp200219","P1",2,"VAN-216",0.368776806935216,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-216","-",1,NA,0,TRUE,0,0,FALSE,0.5,"Persistent",3,"paired-invasive",NA,"VAN-216","-",1,NA,0,TRUE,0,0,FALSE,0.5,"Persistent",3,"paired-invasive",NA,"-",1,NA,0,TRUE,0,0,FALSE,0.5,"Persistent",3,"paired-invasive",NA
"BPH2978","exp200219_P1_B06",300,0.0266626981508894,25.9968881107715,131.040666666667,900,6.86556678054071,0,0.00180660481639165,6.81141936476177,930,"B",5,"B06","exp200219","P1",2,"VAN-216",0.0497024479611754,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-216","-",1,NA,0,TRUE,0,1,FALSE,0,"Persistent",6,"paired-invasive","fabF","VAN-216","-",1,NA,0,TRUE,0,1,FALSE,0,"Persistent",6,"paired-invasive","fabF","-",1,NA,0,TRUE,0,1,FALSE,0,"Persistent",6,"paired-invasive","fabF"
"BPH2979","exp200219_P1_B04",300,0.0255088296395447,27.1728334994015,125.954666666667,930,6.80430939223861,0,0.0210133329497985,6.80430939223861,930,"B",4,"B04","exp200219","P1",2,"VAN-216",0.264160935794829,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-216","-",1,NA,0,TRUE,0,1,FALSE,0.5,"Persistent",8,"paired-invasive",NA,"VAN-216","-",1,NA,0,TRUE,0,1,FALSE,0.5,"Persistent",8,"paired-invasive",NA,"-",1,NA,0,TRUE,0,1,FALSE,0.5,"Persistent",8,"paired-invasive",NA
"BPH2980","exp200219_P1_C04",270,0.0259332020847336,26.7281756527856,131.788666666667,900,6.8887196536881,0,0.0192453895588509,6.8887196536881,930,"C",4,"C04","exp200219","P1",2,"VAN-216",0.0792106895143155,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-216","-",1,NA,0,TRUE,0,2,FALSE,0,"Persistent",12,"paired-invasive","bcr_1 / pepS","VAN-216","-",1,NA,0,TRUE,0,2,FALSE,0,"Persistent",12,"paired-invasive","bcr_1 / pepS","-",1,NA,0,TRUE,0,2,FALSE,0,"Persistent",12,"paired-invasive","bcr_1 / pepS"
"BPH2981","exp200219_P1_B08",330,0.025534195703413,27.1458395874712,119.783666666667,930,6.79818101093159,0,0.00704887920715827,6.79818101093159,930,"B",8,"B08","exp200219","P1",2,"VAN-216",0.189571446513797,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-216","-",1,NA,0,TRUE,0,12,FALSE,0.5,NA,5,"paired-colonising","gpsA / lepA / blaZ / hypothetical protein","VAN-216","-",1,NA,0,TRUE,0,12,FALSE,0.5,NA,5,"paired-colonising","gpsA / lepA / blaZ / hypothetical protein","-",1,NA,0,TRUE,0,12,FALSE,0.5,NA,5,"paired-colonising","gpsA / lepA / blaZ / hypothetical protein"
"BPH2982","exp200219_P1_C03",330,0.025970488566434,26.6898013407347,121.130666666667,930,6.74777782142267,0,0.00702632955851741,6.74777782142267,930,"C",6,"C03","exp200219","P1",2,"VAN-216",0.0522717259456139,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-216","-",1,NA,0,TRUE,0,17,FALSE,1,NA,-139,"paired-colonising","gpsA / hypothetical protein / rny","VAN-216","-",1,NA,0,TRUE,0,17,FALSE,1,NA,-139,"paired-colonising","gpsA / hypothetical protein / rny","-",1,NA,0,TRUE,0,17,FALSE,1,NA,-139,"paired-colonising","gpsA / hypothetical protein / rny"
"BPH2987","exp200731_GP2_C08",390,0.0240155112677152,28.8761972388904,95.9833444446667,930,5.880637489498,120,0.00258287391303938,5.880637489498,930,"C",9,"C08","exp200731","GP2",2,"VAN-222",0.195539821602001,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-222","39",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-222","39",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"39",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2988","exp200731_GP2_C11",345,0.0251208525304436,27.608425380622,105.602311111167,930,5.96908359763087,120,-0.00982183372115529,5.9676225981628,930,"C",7,"C11","exp200731","GP2",2,"VAN-222",0.777039252544072,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-222","39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA,"VAN-222","39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA,"39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2989","exp200731_GP2_E03",300,0.0298599106564852,23.21534300364,121.528068300686,930,6.23367759588128,90,0.00810476675153662,6.23367759588128,930,"E",3,"E03","exp200731","GP2",2,"VAN-223",0.240787785317782,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-223","2176",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-223","2176",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"2176",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2990","exp200731_GP2_C06",300,0.0296553059798131,23.3740660988766,120.027268300686,930,6.3622386528018,90,-0.00726713432140642,6.3622386528018,930,"C",6,"C06","exp200731","GP2",2,"VAN-223",0.161114917543108,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-223","2176",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",6,"paired-invasive",NA,"VAN-223","2176",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",6,"paired-invasive",NA,"2176",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",6,"paired-invasive",NA
"BPH2991","exp200731_GP2_A01",300,0.029433829604282,23.5524547850888,115.822068300686,930,6.38546485317024,90,0.00132883279546473,6.38546485317024,930,"A",3,"A01","exp200731","GP2",2,"VAN-223",0.320219423946875,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-223","2176",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",7,"paired-invasive",NA,"VAN-223","2176",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",7,"paired-invasive",NA,"2176",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",7,"paired-invasive",NA
"BPH3202","exp200731_GP2_B10",360,0.0230338185936079,30.093014423221,103.527068300686,930,6.02712410720538,60,0.00846167652546542,6.02712410720538,930,"B",10,"B10","exp200731","GP2",2,"VSS-003",0.0807247453836679,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-003","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-003","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3204","exp200731_GP2_B01",405,0.0155937158250008,44.4506849721255,81.8445683006863,930,5.73828171848472,75,-0.00417153319720436,5.62516625134298,930,"B",3,"B01","exp200731","GP2",2,"VSS-005",0.338838492313467,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-005","1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-005","1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3208","exp200731_GP2_B05",390,0.0222868021018231,31.1044173089353,96.5059516341863,930,6.05470414963117,120,-0.00425272248487532,6.05470414963117,930,"B",2,"B05","exp200731","GP2",2,"VSS-009",0.186328864104252,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-009","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-009","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3216","exp200731_GP2_F05",330,0.0292517113150354,23.6962498034606,115.284568300686,930,6.26447110733839,150,0.0131745873072202,6.26447110733839,930,"F",5,"F05","exp200731","GP2",2,"VSS-017",0.158514791463776,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-017","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-017","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3220","exp200731_GP2_A08",435,0.0206076958734226,33.6367665659152,82.8474349671863,915,5.58937475812799,150,-0.00329681039559059,5.58235191761636,930,"A",8,"A08","exp200731","GP2",2,"VSS-021",0.216638222085047,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-021","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-021","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3225","exp200228_M1_A11",450,0.000377808742375979,1834.65098293082,3.19806666633333,930,0.187595469727216,0,0.0116241121891155,0.187595469727216,930,"A",6,"A11","exp200228","M1",2,"VSS-026",0.0154130896751214,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-026","-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-026","-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3226","exp200802_GP3_A03",300,0.0152417978017203,45.4767337539219,104.234666666667,930,6.26064013993051,0,0.0140764648488683,6.26064013993051,930,"A",7,"A03","exp200802","GP3",2,"VSS-027",0.720750303503231,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-027","1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-027","1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3236","exp200802_GP3_C10",270,0.019831861900537,34.9511903640866,120.517666666667,930,6.16072015157896,0,0.0435911278221253,6.16072015157896,930,"C",9,"C10","exp200802","GP3",2,"VSS-037",0.245878696379604,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-037","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-037","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3244","exp200802_GP3_G03",345,0.0259978644846933,26.6901244767059,116.295166666667,930,6.56970832336362,15,0.018509988697149,6.56970832336362,930,"G",3,"G03","exp200802","GP3",2.5,"VSS-045",0.399649201666753,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-045","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-045","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3246","exp200802_GP3_E08",270,0.0283051860189724,24.4883457079329,122.405666666667,930,6.13396680874683,0,0.0144610578589431,6.13396680874683,930,"E",8,"E08","exp200802","GP3",2,"VSS-047",0.0453468117218107,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-047","1",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-047","1",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3250","exp200802_GP3_A07",360,0.021369592935724,32.4361589872941,99.8351666666667,930,5.90969576375637,0,0.00173826035956857,5.90969576375637,930,"A",5.5,"A07","exp200802","GP3",2.5,"VSS-051",0.584437981149969,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-051","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-051","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3252","exp200228_M1_D04",600,0.0190112755111835,36.4597935657813,70.2090333333334,930,6.28260907053807,60,0.0157166970999681,6.28260907053807,930,"D",4,"D04","exp200228","M1",2,"VSS-053",0.00907377172587747,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-053","5",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-053","5",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3258","exp200802_GP3_D09",270,0.0215503204066946,32.1641241280394,128.733666666667,930,6.91724321112937,0,0.0420154222975244,6.91724321112937,930,"D",9,"D09","exp200802","GP3",2,"VSS-059",0.0406119850947147,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-059","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-059","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3260","exp200802_GP3_A11",330,0.0207745172634728,33.3652605145577,103.700666666667,930,5.86925694973591,0,0.0170682293847845,5.86925694973591,930,"A",6,"A11","exp200802","GP3",2,"VSS-061",0.215464614264153,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-061","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-061","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3262","exp200802_GP3_D04",360,0.0237011255016968,29.2453409740371,109.562666666667,930,6.4054122540386,15,0.00376076231642314,6.4054122540386,930,"D",4,"D04","exp200802","GP3",2.5,"VSS-063",0.491752014355255,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-063","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-063","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3268","exp200802_GP3_C07",270,0.0269001865421921,25.767374492841,119.954666666667,930,6.23850375893729,0,0.0159937244946391,6.23850375893729,930,"C",7,"C07","exp200802","GP3",2,"VSS-069",0.198852541681854,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-069","88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-069","88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3270","exp200802_GP3_C02",300,0.0235654943429839,29.4136490612731,107.842666666667,930,5.67177808934149,0,0.0102398380026167,5.67177808934149,930,"C",2,"C02","exp200802","GP3",2,"VSS-071",0.0181475434517549,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-071","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-071","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3272","exp200802_GP3_B08",330,0.0245159149851398,28.2733555317064,117.832666666667,930,6.70326796092232,0,0.00114927994137749,6.70326796092232,930,"B",7,"B08","exp200802","GP3",2,"VSS-073",0.0907377172587746,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-073","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-073","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3274","exp200802_GP3_B09",225,0.0305299390394227,22.7043149989142,144.208666666667,900,6.51731565456483,15,0.0546889364052977,6.51382234516261,930,"B",9.5,"B09","exp200802","GP3",2.5,"VSS-075",0.24316154598113,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-075","5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-075","5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3276","exp200228_M1_C07",900,0.00337674218749615,205.270980747841,6.81166666633334,930,0.770185194918922,90,0.00678273974116779,0.770185194918922,930,"C",7,"C07","exp200228","M1",2,"VSS-077",0.154009739951732,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-077","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-077","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
