			Database Name	ODA												
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	40	1206	535	[1174,499,1239,550]	33	0.281989	1	33	649.758
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	41	58	529	[42,514,80,545]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	42	740	534	[725,519,757,555]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	43	844	538	[828,522,884,573]	40	0.301522	1	40	1163.38
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	44	1343	549	[1327,533,1358,569]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	45	1100	560	[1082,540,1157,578]	25	0.28327	1	25	564.72
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	46	13	559	[1,547,29,572]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	47	499	567	[480,549,521,599]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	48	1247	570	[1232,554,1272,585]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	49	254	575	[241,558,279,608]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	50	1046	586	[1027,559,1077,639]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	51	1009	590	[982,571,1030,621]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	52	1335	650	[1315,599,1348,717]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	53	483	627	[467,611,499,643]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	54	407	659	[390,642,429,707]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	55	658	661	[618,648,682,685]	25	0.325974	1	25	805.96
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	56	704	663	[688,649,735,694]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	57	458	735	[440,714,475,825]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	58	885	736	[870,723,900,753]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	59	606	750	[589,734,625,766]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	60	1242	763	[1226,747,1257,781]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	61	358	769	[342,749,394,787]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	62	697	771	[684,759,712,791]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	63	193	775	[161,758,218,798]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	64	845	777	[833,761,861,799]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	65	20	804	[7,781,34,821]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	66	710	813	[683,788,740,829]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	67	11	836	[1,824,22,864]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	68	650	843	[637,830,665,855]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	69	391	858	[370,839,428,879]	35	0.291048	1	35	679.543
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	70	1186	858	[1172,843,1200,873]	58	0.321399	2	58	918.379
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	71	345	873	[330,857,364,889]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	72	117	883	[60,867,137,921]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	73	562	905	[516,884,583,928]	46	0.33929	1	46	1077.83
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	74	1059	910	[1039,889,1078,932]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	75	785	938	[767,905,805,975]	12	0.301291	1	12	971.583
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	76	745	927	[732,913,760,940]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	77	331	936	[318,923,349,950]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	78	137	939	[120,922,154,956]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	79	856	945	[834,927,875,963]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	80	285	957	[269,945,298,969]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	81	991	962	[972,945,1007,981]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	82	228	968	[209,955,243,982]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	83	34	998	[1,956,57,1022]	48	0.283059	1	48	687.333
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	84	715	994	[681,981,730,1016]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	85	810	1011	[797,1001,835,1022]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	86	564	113	[546,87,589,146]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	87	203	242	[186,223,224,263]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	88	154	419	[112,379,185,459]	83	0.330852	3	83	681.59
THP1 casp-4/5 -/-	WT	2	4	6	1	0	8	89	916	967	[880,952,942,997]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	1	1298	8	[1273,1,1318,29]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	2	450	1013	[434,1004,461,1022]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	3	1228	910	[1220,902,1263,919]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	4	1070	20	[1051,2,1087,42]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	5	272	28	[248,3,291,49]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	6	235	37	[221,23,255,54]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	7	608	39	[573,26,623,77]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	8	803	67	[761,46,863,92]	29	0.319099	1	29	781.552
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	9	1253	80	[1241,67,1266,96]	49	0.312812	2	49	686.939
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	10	74	132	[55,81,95,156]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	11	282	107	[256,80,311,133]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	12	1083	122	[1069,111,1095,135]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	13	204	145	[192,133,217,157]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	14	602	157	[589,144,617,171]	25	0.330282	1	25	646.48
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	15	1117	168	[1102,154,1132,186]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	16	1192	173	[1173,156,1209,191]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	17	465	195	[446,173,509,228]	28	0.290526	1	28	747.857
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	18	530	190	[493,173,593,208]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	19	775	239	[755,206,812,258]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	20	1269	242	[1251,229,1283,258]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	21	1082	244	[1071,230,1094,256]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	22	885	247	[869,231,900,263]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	23	1279	278	[1249,256,1332,315]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	24	668	285	[645,261,693,312]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	25	957	292	[935,277,977,318]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	26	1099	340	[1076,316,1119,366]	31	0.311451	1	31	652.71
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	27	482	364	[468,350,501,381]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	28	313	368	[297,351,329,396]	26	0.308612	1	26	1224.27
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	29	955	384	[937,362,970,401]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	30	372	389	[359,375,384,403]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	31	272	403	[258,390,293,416]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	32	536	408	[524,397,549,421]	20	0.300356	1	20	872.15
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	33	1165	417	[1127,394,1184,452]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	34	887	436	[866,419,914,487]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	35	803	461	[787,446,823,483]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	36	1030	476	[980,451,1055,510]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	37	1300	473	[1285,455,1316,511]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	38	35	481	[17,463,52,498]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	39	1338	488	[1320,466,1357,508]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	40	1178	484	[1165,468,1191,502]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	41	836	482	[815,467,875,500]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	42	1078	491	[1066,471,1090,506]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	43	1125	490	[1112,477,1137,505]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	44	197	494	[175,479,224,512]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	45	360	508	[336,486,382,532]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	46	711	508	[693,493,747,539]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	47	513	529	[465,503,563,594]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	48	1083	541	[1050,523,1100,555]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	49	304	542	[287,529,317,556]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	50	1317	550	[1297,531,1336,569]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	51	629	547	[618,536,641,560]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	52	1075	587	[1042,570,1095,656]	22	0.337148	1	22	1059.59
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	53	182	602	[171,591,199,614]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	54	261	624	[246,605,278,641]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	55	625	643	[610,624,643,661]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	56	581	646	[562,627,604,667]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	57	429	662	[410,636,472,707]	28	0.388918	1	28	1092.32
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	58	1202	656	[1158,642,1216,685]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	59	305	678	[282,653,319,689]	23	0.327818	1	23	1076.83
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	60	249	693	[227,675,267,708]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	61	859	690	[843,678,884,712]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	62	1090	699	[1056,686,1154,708]	23	0.344715	1	23	546.391
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	63	891	715	[871,697,906,731]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	64	1308	746	[1296,729,1324,779]	89	0.323299	1	89	1127.51
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	65	1118	741	[1087,729,1156,753]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	66	1065	783	[1039,752,1083,796]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	67	837	824	[814,790,858,889]	24	0.318126	1	24	614.792
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	68	1160	820	[1136,798,1195,840]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	69	1335	863	[1305,801,1358,887]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	70	518	822	[500,806,538,840]	32	0.348013	1	32	895.781
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	71	592	836	[577,821,623,853]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	72	1098	846	[1047,824,1129,897]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	73	767	849	[747,831,786,868]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	74	1256	851	[1236,832,1278,869]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	75	652	881	[628,860,675,907]	51	0.283653	1	51	1458.75
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	76	40	879	[28,866,54,893]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	77	1023	905	[1002,873,1055,919]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	78	531	911	[498,892,561,929]	25	0.284591	1	25	582.84
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	79	447	933	[424,909,469,957]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	80	241	952	[208,918,290,979]	31	0.313353	1	31	916.097
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	81	15	958	[1,944,32,982]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	82	972	957	[956,941,987,983]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	83	689	979	[672,958,707,1001]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	84	932	984	[916,964,948,1002]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	85	1230	1001	[1209,981,1248,1022]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	86	1028	997	[1013,982,1041,1015]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	87	567	1007	[551,988,587,1022]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	88	1077	1006	[1067,994,1087,1022]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	89	359	114	[341,87,394,165]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	90	742	381	[725,340,762,411]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	91	1023	374	[1008,359,1039,390]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	92	488	434	[476,419,500,450]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	93	666	454	[636,430,692,500]	39	0.313627	1	39	694.744
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	94	900	638	[880,606,933,654]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	95	1049	719	[1015,701,1068,737]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	96	846	747	[824,728,874,782]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	97	1216	751	[1200,738,1295,807]	17	0.284453	1	17	537.176
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	98	494	793	[471,776,511,810]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	99	951	922	[918,898,969,961]	22	0.314247	1	22	692.5
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	100	1182	915	[1097,900,1219,929]	31	0.284763	1	31	566.419
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	101	33	989	[21,976,48,1002]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	9	102	605	989	[586,964,622,1008]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	1	424	581	[402,566,434,612]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	2	732	11	[717,1,746,30]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	3	1117	18	[1093,1,1178,37]	111	0.30265	2	111	734.919
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	4	1288	43	[1268,23,1310,63]	54	0.296875	1	54	1066.04
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	5	476	84	[429,70,504,98]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	6	269	91	[253,75,284,108]	32	0.297973	1	32	872
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	7	95	101	[81,88,114,115]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	8	279	121	[264,107,294,145]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	9	803	140	[789,127,818,157]	36	0.282939	1	36	1180.08
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	10	615	185	[600,171,631,200]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	11	1003	182	[992,164,1016,196]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	12	512	211	[497,175,552,257]	127	0.321615	3	127	890.016
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	13	1236	194	[1220,177,1253,219]	26	0.326205	1	26	940.731
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	14	1313	246	[1297,234,1331,262]	26	0.303177	1	26	1013.08
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	15	1010	258	[984,242,1027,273]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	16	1083	268	[1067,252,1099,284]	38	0.334774	1	38	1024.66
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	17	1136	289	[1115,268,1158,310]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	18	891	289	[873,271,909,310]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	19	553	307	[514,283,571,334]	107	0.312291	1	107	1142.18
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	20	1249	345	[1235,332,1264,363]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	21	736	371	[724,347,749,388]	35	0.295919	1	35	1015.46
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	22	321	392	[300,367,350,416]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	23	641	402	[626,391,654,415]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	24	18	430	[1,411,37,450]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	25	954	423	[940,411,967,437]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	26	306	432	[289,416,326,460]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	27	378	460	[363,449,394,476]	64	0.303462	2	64	883.484
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	28	1093	473	[1067,453,1104,485]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	29	1231	469	[1218,449,1243,487]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	30	764	500	[748,483,783,517]	68	0.301324	1	68	1242.29
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	31	278	514	[250,500,291,530]	32	0.29613	1	32	881.125
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	32	1271	518	[1257,504,1289,532]	61	0.312476	1	61	889.721
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	33	216	535	[186,517,236,578]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	34	525	551	[504,530,549,573]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	35	419	660	[399,611,447,685]	55	0.364518	1	55	843.127
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	36	528	654	[514,640,544,669]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	37	229	725	[197,698,251,749]	170	0.312031	4	170	832.5
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	38	493	725	[477,710,508,743]	30	0.29933	1	30	1407.77
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	39	265	750	[218,734,282,798]	83	0.351038	3	83	833.446
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	40	711	756	[686,736,733,778]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	41	903	771	[859,739,967,791]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	42	1282	757	[1259,738,1303,776]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	43	1153	760	[1140,746,1171,775]	32	0.281278	1	32	1120.44
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	44	829	818	[815,804,842,833]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	45	69	871	[48,853,90,890]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	46	859	916	[811,885,879,938]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	47	1349	896	[1339,883,1358,920]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	48	1234	908	[1220,886,1251,937]	136	0.302564	3	136	1141.92
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	49	1339	948	[1323,932,1355,967]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	50	1243	956	[1224,935,1262,983]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	51	1313	982	[1290,961,1344,1008]	35	0.333271	1	35	1106.06
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	52	65	984	[46,967,87,1002]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	53	401	139	[383,117,419,160]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	54	885	193	[868,180,898,210]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	55	604	331	[583,319,634,344]	24	0.285596	1	24	782.917
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	56	297	367	[280,352,315,385]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	57	1182	375	[1170,359,1199,390]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	58	927	719	[905,700,949,739]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	59	1314	857	[1290,840,1332,887]	43	0.294233	1	43	827.442
THP1 casp-4/5 -/-	WT	2	4	6	1	0	10	60	10	1011	[1,1001,30,1022]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	11	1	1320	13	[1244,1,1336,25]	38	0.368684	1	38	1060.26
THP1 casp-4/5 -/-	WT	2	4	6	1	0	11	2	1055	35	[1040,21,1069,51]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	11	3	785	41	[765,23,825,58]	22	0.370811	1	22	989.182
THP1 casp-4/5 -/-	WT	2	4	6	1	0	11	4	1267	40	[1254,28,1279,56]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	11	5	650	151	[629,133,668,169]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	11	6	628	193	[615,180,642,207]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	11	7	27	251	[10,233,51,271]	21	0.290797	1	21	854.286
THP1 casp-4/5 -/-	WT	2	4	6	1	0	11	8	1299	267	[1252,249,1319,287]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	11	9	759	316	[694,296,826,338]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	11	10	1271	413	[1256,398,1304,448]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	11	11	1178	438	[1153,417,1200,466]	40	0.302552	1	40	1085.65
THP1 casp-4/5 -/-	WT	2	4	6	1	0	11	12	1317	497	[1302,479,1331,513]	46	0.284296	1	46	857.457
THP1 casp-4/5 -/-	WT	2	4	6	1	0	11	13	303	651	[249,606,338,687]	37	0.390089	1	37	807.892
THP1 casp-4/5 -/-	WT	2	4	6	1	0	11	14	1217	663	[1201,647,1234,679]	0	NaN	0	0	NaN
THP1 casp-4/5 -/-	WT	2	4	6	1	0	11	15	508	723	[490,682,532,747]	0	NaN	0	0	NaN
